Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
533030.0,180670.0,-0.08445,51.509253,48,2,2,1,2005-10-13,5,13:50:00,570,E09000001,3,3211,3,30,5,4,5,0,0,0,1,2,2,0,0,1,1,E01000004
533230.0,181490.0,-0.08126,51.516575,48,2,2,1,2005-10-21,6,17:50:00,570,E09000001,3,1211,3,30,3,2,3,10,0,5,1,1,1,0,0,1,1,E01000004
532790.0,181760.0,-0.087496,51.519105,48,2,1,1,2005-11-04,6,16:00:00,570,E09000001,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000004
532940.0,180680.0,-0.085743,51.509364,48,2,2,1,2005-11-25,6,07:21:00,570,E09000001,3,3211,6,30,0,-1,-1,0,0,0,1,8,1,0,0,1,1,E01000004
532690.0,181130.0,-0.089174,51.513467,48,2,1,2,2005-12-01,5,23:30:00,570,E09000001,5,0,6,30,7,2,5,0,0,5,4,2,2,0,0,1,2,E01000004
528650.0,182070.0,-0.147019,51.522848,1,2,2,1,2005-01-12,4,12:24:00,1,E09000033,3,4201,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004716
529970.0,178980.0,-0.129141,51.494777,1,2,2,1,2005-01-13,5,18:20:00,1,E09000033,4,323,6,30,6,2,4,326,0,5,4,1,1,0,0,1,1,E01004743
528650.0,179420.0,-0.147985,51.499033,1,2,2,1,2005-01-21,6,21:42:00,1,E09000033,3,302,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004690
528630.0,181140.0,-0.147646,51.514495,1,2,1,1,2005-01-16,1,17:18:00,1,E09000033,3,40,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004764
529470.0,178970.0,-0.136344,51.494802,1,2,2,1,2005-01-26,4,08:15:00,1,E09000033,6,0,6,30,3,4,4,324,0,0,1,1,1,0,0,1,1,E01004744
529650.0,180430.0,-0.133216,51.507881,1,2,1,1,2005-01-20,5,15:26:00,1,E09000033,3,4,2,30,6,4,4,2327,0,1,1,1,2,0,0,1,1,E01004736
527230.0,182760.0,-0.167227,51.529371,1,2,1,1,2005-01-11,3,19:40:00,1,E09000033,3,41,6,30,3,2,6,0,0,5,4,1,2,0,0,1,1,E01004725
529700.0,180580.0,-0.132441,51.509218,1,2,2,1,2005-01-19,4,19:30:00,1,E09000033,3,4,6,30,3,2,3,4,0,5,7,1,1,0,0,1,2,E01004736
528980.0,181380.0,-0.142518,51.516572,1,2,1,1,2005-01-14,6,16:19:00,1,E09000033,3,4201,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01004765
529030.0,181230.0,-0.141852,51.515213,1,2,1,1,2005-02-10,5,17:39:00,1,E09000033,3,40,6,30,6,2,3,4201,0,5,4,1,2,0,0,1,1,E01004764
528850.0,181190.0,-0.144459,51.514894,1,2,2,2,2005-02-13,1,18:40:00,1,E09000033,3,40,6,30,6,2,3,40,0,5,4,2,2,0,0,1,1,E01004764
527890.0,181000.0,-0.158356,51.513405,1,2,1,2,2005-02-19,7,10:25:00,1,E09000033,3,40,6,30,3,4,3,40,0,0,1,1,1,0,0,1,1,E01004657
527150.0,180850.0,-0.169068,51.512223,1,2,3,2,2005-02-07,2,14:30:00,1,E09000033,3,402,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004689
530840.0,180750.0,-0.11596,51.510483,1,2,2,1,2005-02-15,3,11:14:00,1,E09000033,3,3211,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004735
528730.0,179240.0,-0.146899,51.497397,1,2,2,1,2005-02-21,2,21:20:00,1,E09000033,4,312,2,30,0,-1,-1,0,0,0,4,3,3,0,0,1,1,E01004690
530640.0,180960.0,-0.118763,51.512416,1,2,1,1,2005-02-22,3,19:11:00,1,E09000033,3,4,6,30,0,-1,-1,0,0,0,4,3,3,0,0,1,1,E01004735
528570.0,178990.0,-0.149294,51.495187,1,2,2,1,2005-03-02,4,17:28:00,1,E09000033,6,0,2,30,6,4,3,3213,0,0,4,2,2,0,0,1,1,E01004690
529730.0,178440.0,-0.132795,51.489979,1,2,2,1,2005-02-23,4,17:25:00,1,E09000033,3,202,3,30,6,2,6,0,0,5,1,8,2,0,0,1,1,E01004737
526600.0,183890.0,-0.175898,51.539667,1,2,1,1,2005-02-24,5,09:00:00,2,E09000007,3,41,3,30,6,2,5,0,0,0,1,3,2,0,0,1,1,E01000961
530250.0,179660.0,-0.124859,51.500824,1,2,1,1,2005-03-02,4,23:02:00,1,E09000033,3,302,6,30,0,-1,-1,0,0,0,4,3,2,0,0,1,1,E01004733
530510.0,180770.0,-0.120705,51.510739,1,2,1,1,2005-02-13,1,22:30:00,1,E09000033,3,4,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004735
529980.0,180380.0,-0.128482,51.507356,1,2,1,1,2005-02-27,1,06:00:00,1,E09000033,3,4,6,30,7,4,3,3212,0,1,1,1,1,0,0,1,1,E01004736
529420.0,178070.0,-0.137393,51.486725,1,2,4,1,2005-03-09,4,08:08:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004738
528530.0,179870.0,-0.149549,51.503104,1,2,2,1,2005-03-05,7,20:46:00,1,E09000033,3,4,3,30,1,2,3,4,0,5,4,1,1,0,0,1,1,E01004736
529610.0,181490.0,-0.133403,51.517416,1,2,2,1,2005-03-19,7,08:05:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,4,2,1,1,E01004763
529140.0,178170.0,-0.141387,51.487688,1,2,2,2,2005-03-23,4,06:06:00,1,E09000033,5,0,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004665
529360.0,178730.0,-0.138015,51.49267,1,2,1,1,2005-03-25,6,23:43:00,1,E09000033,3,202,3,30,6,2,4,324,0,5,4,1,1,0,0,1,1,E01004740
528870.0,181190.0,-0.144171,51.51489,1,2,1,1,2005-03-26,7,18:05:00,1,E09000033,3,40,6,30,6,2,3,40,0,5,4,2,2,0,0,1,1,E01004764
528860.0,181190.0,-0.144315,51.514892,1,2,1,1,2005-03-18,6,07:49:00,1,E09000033,3,40,6,30,6,2,3,40,0,5,4,1,1,0,0,1,1,E01004764
529070.0,180350.0,-0.141598,51.507295,1,2,1,2,2005-03-29,3,14:30:00,1,E09000033,3,4,3,30,6,2,3,4,0,5,1,1,1,0,0,1,1,E01004761
528670.0,181150.0,-0.147067,51.514576,1,2,3,1,2005-03-29,3,12:43:00,1,E09000033,4,406,6,30,6,2,3,40,0,5,1,1,1,0,0,1,1,E01004714
529340.0,179220.0,-0.138124,51.497078,1,2,1,1,2005-04-06,4,10:14:00,1,E09000033,3,302,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004731
528780.0,181170.0,-0.145475,51.51473,1,2,1,1,2005-04-07,5,11:06:00,1,E09000033,3,40,6,30,3,2,5,0,0,5,1,1,1,0,0,1,1,E01004764
527810.0,180980.0,-0.159515,51.513243,1,2,1,1,2005-04-03,1,12:10:00,1,E09000033,3,40,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01004658
526940.0,181820.0,-0.171744,51.520988,1,2,2,1,2005-04-06,4,00:12:00,1,E09000033,3,5,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01004702
528950.0,181440.0,-0.142928,51.517118,1,2,2,1,2005-04-02,7,03:10:00,1,E09000033,3,4201,6,30,6,2,3,5204,0,0,4,1,1,0,0,1,1,E01004765
529820.0,181040.0,-0.130543,51.513324,1,2,1,1,2005-03-13,1,01:30:00,1,E09000033,5,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,2,E01004763
524700.0,182950.0,-0.203613,51.531642,1,2,3,1,2005-03-31,5,22:43:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01004723
527600.0,181920.0,-0.1622,51.521738,1,2,2,1,2005-04-11,2,07:40:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004662
528830.0,181180.0,-0.144751,51.514809,1,2,1,1,2005-04-06,4,10:26:00,1,E09000033,3,40,6,30,6,2,6,0,0,5,1,1,2,0,0,1,1,E01004764
528900.0,178780.0,-0.144619,51.493224,1,2,1,1,2005-04-14,5,18:36:00,1,E09000033,5,0,6,30,6,2,3,3213,0,5,1,1,1,0,0,1,1,E01004750
528720.0,181970.0,-0.146047,51.521934,1,2,2,1,2005-04-16,7,02:15:00,1,E09000033,3,4201,3,30,6,2,5,0,0,5,4,1,1,0,0,1,1,E01004713
528350.0,180040.0,-0.15208,51.504673,1,2,1,1,2005-04-20,4,10:40:00,1,E09000033,3,4202,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004689
528340.0,181580.0,-0.151663,51.518515,1,2,3,1,2005-04-20,4,13:15:00,1,E09000033,4,524,2,30,3,4,4,524,0,0,1,1,1,0,0,1,1,E01004717
528940.0,181460.0,-0.143064,51.5173,1,2,1,1,2005-04-18,2,08:30:00,1,E09000033,3,5204,2,30,6,2,3,4201,0,5,1,1,1,0,0,1,2,E01004765
529290.0,180680.0,-0.138309,51.51021,1,2,1,1,2005-04-25,2,11:20:00,1,E09000033,3,4201,3,30,6,2,5,0,0,5,1,2,2,0,0,1,1,E01004764
527130.0,181630.0,-0.169075,51.519238,1,2,1,1,2005-04-27,4,08:18:00,1,E09000033,3,4205,2,20,6,2,3,5,0,5,1,1,1,0,0,1,1,E01004661
525260.0,182470.0,-0.195715,51.527204,1,2,1,1,2005-04-13,4,15:45:00,1,E09000033,4,413,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004675
526690.0,180760.0,-0.175726,51.511518,1,2,1,2,2005-04-26,3,19:31:00,1,E09000033,3,402,6,30,3,2,3,4209,0,5,1,1,1,0,0,1,1,E01004689
531230.0,181140.0,-0.110198,51.513897,48,2,1,1,2005-02-24,5,15:30:00,570,E09000001,3,4,3,30,0,-1,-1,0,0,1,1,1,2,0,0,1,2,E01000004
529850.0,180220.0,-0.130413,51.505948,1,2,1,1,2005-05-03,3,15:00:00,1,E09000033,5,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004736
529400.0,180640.0,-0.136739,51.509826,1,2,1,1,2005-05-07,7,23:30:00,1,E09000033,3,4201,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004764
524850.0,182070.0,-0.201764,51.5237,1,2,1,2,2005-05-08,1,16:42:00,1,E09000033,3,4207,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004679
528870.0,181190.0,-0.144171,51.51489,1,2,1,2,2005-05-11,4,15:00:00,1,E09000033,3,40,6,30,6,2,3,40,0,5,1,1,1,0,0,1,1,E01004764
527970.0,180630.0,-0.157338,51.510061,1,2,1,1,2005-05-14,7,01:50:00,1,E09000033,3,4202,3,40,0,-1,-1,0,0,8,4,1,1,0,0,1,1,E01004689
526080.0,182030.0,-0.184058,51.523068,1,2,1,3,2005-05-15,1,13:39:00,1,E09000033,5,0,6,30,6,4,4,413,0,0,1,1,1,0,2,1,1,E01004703
527630.0,182370.0,-0.161605,51.525776,1,2,3,2,2005-05-18,4,23:03:00,1,E09000033,3,41,3,30,3,2,3,41,0,5,4,1,1,0,0,1,1,E01004727
526670.0,180990.0,-0.175932,51.513589,1,2,1,1,2005-05-16,2,20:23:00,1,E09000033,5,0,6,30,0,-1,-1,0,0,0,5,2,2,0,0,1,1,E01004682
525450.0,181450.0,-0.19334,51.517995,1,2,1,1,2005-05-27,6,17:08:00,1,E09000033,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004655
526680.0,180760.0,-0.17587,51.51152,1,2,1,1,2005-05-29,1,19:25:00,1,E09000033,3,402,2,30,3,2,3,4209,0,5,1,1,1,0,0,1,1,E01004689
528830.0,181670.0,-0.144572,51.519212,1,2,1,1,2005-06-03,6,17:47:00,1,E09000033,3,4201,3,30,6,4,6,0,0,0,1,1,2,0,0,1,1,E01004765
527010.0,181680.0,-0.170786,51.519714,1,2,2,1,2005-06-04,7,12:08:00,1,E09000033,3,404,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004685
529160.0,181710.0,-0.139804,51.519497,1,2,1,1,2005-06-05,1,13:38:00,1,E09000033,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004763
528540.0,181120.0,-0.14895,51.514336,1,2,1,1,2005-06-07,3,13:49:00,1,E09000033,3,40,6,30,3,2,5,0,0,5,1,1,1,0,0,1,1,E01004764
528570.0,181930.0,-0.148223,51.521608,1,2,1,1,2005-06-01,4,16:25:00,1,E09000033,5,0,6,30,6,2,5,0,0,5,1,1,1,0,0,1,2,E01004716
528520.0,181110.0,-0.149242,51.51425,1,2,1,1,2005-06-07,3,20:45:00,1,E09000033,3,40,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01004764
529680.0,180600.0,-0.132721,51.509402,1,2,2,1,2005-05-08,1,12:25:00,1,E09000033,3,4,2,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01004736
527070.0,180840.0,-0.170224,51.512152,1,2,3,4,2005-05-27,6,01:05:00,1,E09000033,3,402,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004683
526760.0,183260.0,-0.173819,51.53397,1,2,1,1,2005-06-22,4,12:20:00,1,E09000033,3,41,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004647
530550.0,180890.0,-0.120085,51.511808,1,2,1,1,2005-06-10,6,13:55:00,1,E09000033,4,401,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004735
528070.0,179610.0,-0.156268,51.500872,1,2,2,1,2005-06-10,6,09:28:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004691
528030.0,179760.0,-0.156789,51.502229,1,2,1,1,2005-06-23,5,16:20:00,1,E09000033,3,4,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004691
528720.0,182600.0,-0.145817,51.527595,1,2,2,1,2005-06-09,5,08:04:00,2,E09000007,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000946
530440.0,180370.0,-0.121861,51.50716,1,2,1,1,2005-06-10,6,15:47:00,1,E09000033,3,3211,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004733
528530.0,183430.0,-0.148252,51.535098,1,2,2,1,2005-06-26,1,18:00:00,2,E09000007,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000948
529320.0,181290.0,-0.137653,51.515686,1,2,2,1,2005-06-15,4,01:30:00,1,E09000033,3,40,6,30,3,2,5,0,0,0,4,1,1,0,0,1,1,E01004763
528850.0,181430.0,-0.144372,51.517051,1,2,1,1,2005-06-24,6,18:26:00,1,E09000033,3,5204,2,30,3,4,3,5204,0,0,1,1,1,0,0,1,1,E01004765
528510.0,177980.0,-0.150525,51.486123,1,2,2,2,2005-06-14,3,14:05:00,12,E09000020,3,3216,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002901
527340.0,180160.0,-0.166581,51.50598,1,2,1,1,2005-06-05,1,15:20:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004689
530840.0,180750.0,-0.11596,51.510483,1,2,2,1,2005-07-05,3,06:55:00,1,E09000033,3,3211,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004735
530160.0,179670.0,-0.126152,51.500934,1,2,2,1,2005-05-07,7,14:20:00,1,E09000033,3,3212,6,30,6,2,3,302,0,5,1,1,2,0,0,1,2,E01004733
527380.0,181360.0,-0.165572,51.516755,1,2,2,1,2005-06-22,4,18:39:00,1,E09000033,3,5,6,30,3,2,3,5,0,0,1,1,1,0,0,1,1,E01004686
525680.0,183080.0,-0.189446,51.532593,1,2,3,1,2005-06-28,3,15:42:00,1,E09000033,5,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,E01004710
530130.0,182100.0,-0.125687,51.522779,1,2,1,1,2005-07-01,6,07:40:00,2,E09000007,3,4200,2,30,6,2,4,504,0,5,1,1,1,0,0,1,1,E01000855
527730.0,179680.0,-0.161138,51.501578,1,2,2,1,2005-07-02,7,07:27:00,1,E09000033,3,4,6,30,3,2,3,315,0,5,1,1,1,0,0,1,1,E01004689
531130.0,180800.0,-0.111765,51.510865,1,2,2,1,2005-07-20,4,18:10:00,1,E09000033,3,3211,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004735
527470.0,181270.0,-0.164308,51.515926,1,2,2,1,2005-04-29,6,02:45:00,1,E09000033,3,5,6,30,6,2,3,5,0,5,4,1,2,0,0,1,1,E01004686
530670.0,181010.0,-0.118312,51.512859,1,2,2,1,2005-07-18,2,13:20:00,1,E09000033,3,4,2,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01004735
526360.0,182280.0,-0.179934,51.525252,1,2,2,1,2005-07-15,6,13:40:00,1,E09000033,4,413,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004705
528050.0,181540.0,-0.155855,51.518221,1,2,1,1,2005-07-05,3,09:58:00,1,E09000033,3,41,2,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01004714
525140.0,181520.0,-0.197781,51.518693,1,2,1,1,2005-07-07,5,08:00:00,1,E09000033,3,4207,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01004655
528190.0,181050.0,-0.154017,51.513786,1,2,1,1,2005-07-06,4,16:20:00,1,E09000033,3,41,6,30,6,2,3,40,0,5,1,1,1,0,0,1,1,E01004762
530450.0,180380.0,-0.121713,51.507248,1,2,2,1,2005-07-04,2,17:44:00,1,E09000033,3,3211,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004733
528020.0,181120.0,-0.15644,51.514454,1,2,2,1,2005-07-09,7,18:30:00,1,E09000033,3,41,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01004657
529070.0,181070.0,-0.141335,51.513766,1,2,1,1,2005-04-14,5,13:28:00,1,E09000033,3,4201,3,30,6,2,5,0,0,5,1,1,1,0,0,1,2,E01004764
529120.0,180310.0,-0.140893,51.506924,1,2,1,1,2005-06-17,6,16:00:00,1,E09000033,5,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004736
524570.0,182550.0,-0.205628,51.528076,1,2,2,1,2005-06-29,4,15:15:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,4,0,1,2,E01004721
530160.0,179650.0,-0.126159,51.500754,1,2,1,1,2005-07-19,3,09:10:00,1,E09000033,3,3212,6,30,6,2,3,302,0,5,1,1,1,0,0,1,2,E01004733
529100.0,178950.0,-0.141678,51.494706,1,2,2,1,2005-07-22,6,15:50:00,1,E09000033,5,0,6,30,3,2,3,202,0,5,1,1,1,0,0,1,1,E01004750
529920.0,178220.0,-0.130141,51.487958,1,2,2,1,2005-07-19,3,08:32:00,1,E09000033,3,3212,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004737
526940.0,179710.0,-0.172503,51.502025,1,2,2,1,2005-07-22,6,08:15:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004692
529750.0,180500.0,-0.13175,51.508487,1,2,1,2,2005-07-23,7,20:30:00,1,E09000033,3,4,2,30,3,2,4,2327,0,5,1,1,1,0,0,1,1,E01004734
526170.0,181470.0,-0.182962,51.518015,1,2,2,2,2005-07-26,3,06:17:00,1,E09000033,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004656
526790.0,181990.0,-0.173844,51.52255,1,2,2,1,2005-07-14,5,17:45:00,1,E09000033,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004673
527200.0,181550.0,-0.168096,51.518503,1,2,1,1,2005-07-30,7,10:00:00,1,E09000033,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004661
529730.0,181360.0,-0.131722,51.516221,1,2,1,1,2005-07-28,5,17:28:00,1,E09000033,3,40,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004763
529970.0,180820.0,-0.128464,51.511313,1,2,1,1,2005-07-28,5,22:51:00,1,E09000033,3,400,6,30,6,2,4,402,0,5,4,1,1,0,0,1,1,E01004734
526220.0,182590.0,-0.18184,51.528069,1,2,2,1,2005-08-01,2,08:05:00,1,E09000033,5,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01004701
528480.0,181110.0,-0.149818,51.514259,1,2,1,1,2005-07-04,2,14:13:00,1,E09000033,3,40,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004764
529090.0,178650.0,-0.141931,51.492013,1,2,2,1,2005-07-18,2,17:26:00,1,E09000033,3,3213,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004749
530070.0,180880.0,-0.127002,51.511829,1,2,1,1,2005-06-29,4,17:15:00,1,E09000033,4,402,2,30,3,4,4,404,0,0,1,9,1,0,0,1,2,E01004734
530340.0,179960.0,-0.123453,51.503499,1,2,2,1,2005-07-26,3,06:48:00,1,E09000033,3,3211,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004733
528460.0,180610.0,-0.150288,51.50977,1,2,2,1,2005-07-13,4,19:36:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004761
528980.0,179430.0,-0.14323,51.499048,1,2,1,1,2005-05-14,7,12:27:00,1,E09000033,3,3214,6,30,3,2,5,0,0,5,1,1,1,0,0,1,1,E01004731
530180.0,179440.0,-0.125948,51.498863,1,2,1,2,2005-08-14,1,22:00:00,1,E09000033,3,3212,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004733
525910.0,180610.0,-0.187014,51.510344,1,2,2,1,2005-08-02,3,14:00:00,1,E09000033,4,411,6,30,3,2,3,402,0,5,1,1,1,0,0,1,2,E01004695
524220.0,182630.0,-0.210643,51.528872,1,2,2,1,2005-08-31,4,14:53:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004721
524860.0,181970.0,-0.201655,51.522799,1,2,1,1,2005-07-16,7,19:21:00,1,E09000033,6,0,3,30,3,4,3,4207,0,0,1,1,1,0,0,1,1,E01004679
529770.0,180160.0,-0.131587,51.505427,1,2,1,1,2005-08-15,2,21:17:00,1,E09000033,5,0,3,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01004736
528200.0,181050.0,-0.153873,51.513784,1,2,1,1,2005-08-20,7,14:30:00,1,E09000033,3,40,6,30,6,2,3,41,0,5,1,1,1,0,0,1,2,E01004762
525180.0,182030.0,-0.197024,51.523268,1,2,2,1,2005-07-20,4,16:50:00,1,E09000033,3,404,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004755
527030.0,181820.0,-0.170447,51.520968,1,2,5,1,2005-09-16,6,16:30:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004673
526700.0,181700.0,-0.175244,51.519963,1,2,2,1,2005-09-06,3,10:29:00,1,E09000033,3,40,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004702
527520.0,181840.0,-0.163381,51.521037,1,2,1,1,2005-09-17,7,20:16:00,1,E09000033,3,501,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01004661
525960.0,181280.0,-0.186054,51.516354,1,2,1,1,2005-09-20,3,08:16:00,1,E09000033,3,4206,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004696
529000.0,180300.0,-0.142624,51.506862,1,2,1,2,2005-09-16,6,00:42:00,1,E09000033,3,4,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01004761
525480.0,181830.0,-0.192773,51.521404,1,2,1,1,2005-07-29,6,22:28:00,1,E09000033,3,404,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01004758
526860.0,181140.0,-0.173141,51.514895,1,2,2,1,2005-08-02,3,23:06:00,1,E09000033,3,4209,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004685
524790.0,182890.0,-0.202338,51.531083,1,2,2,1,2005-09-30,6,08:06:00,1,E09000033,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004723
530950.0,181020.0,-0.114275,51.512884,1,2,2,1,2005-08-17,4,19:35:00,1,E09000033,3,4,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01004735
529450.0,181320.0,-0.13577,51.515925,1,2,1,1,2005-07-30,7,16:20:00,1,E09000033,3,40,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01004763
527160.0,180850.0,-0.168924,51.512221,1,2,1,2,2005-10-01,7,05:30:00,1,E09000033,3,402,6,30,3,4,6,0,0,1,4,1,2,0,0,1,1,E01004689
525410.0,181420.0,-0.193927,51.517735,1,2,2,1,2005-08-14,1,20:16:00,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004655
530050.0,180350.0,-0.127485,51.50707,1,2,1,1,2005-10-18,3,23:47:00,1,E09000033,3,4,6,30,9,2,3,3212,0,5,4,2,2,0,0,1,1,E01004736
526660.0,180750.0,-0.176162,51.511435,1,2,1,1,2005-10-07,6,23:10:00,1,E09000033,3,402,6,30,3,2,3,4209,0,5,4,1,1,0,0,1,1,E01004689
530000.0,178260.0,-0.128974,51.488299,1,2,4,2,2005-10-16,1,18:42:00,1,E09000033,3,202,6,20,6,2,3,3212,0,5,4,1,1,0,0,1,1,E01004737
528630.0,180790.0,-0.147774,51.511349,1,2,1,1,2005-10-09,1,17:39:00,1,E09000033,5,0,2,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01004761
525840.0,181290.0,-0.187779,51.516471,1,2,2,1,2005-10-10,2,23:40:00,1,E09000033,4,411,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004652
527020.0,180830.0,-0.170948,51.512073,1,2,2,1,2005-10-11,3,09:32:00,1,E09000033,3,402,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004689
528220.0,182050.0,-0.153221,51.522766,1,2,2,1,2005-08-12,6,17:35:00,1,E09000033,3,501,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004717
529480.0,180650.0,-0.135583,51.509897,1,2,1,1,2005-10-22,7,19:00:00,1,E09000033,3,4,6,30,9,4,3,4201,0,0,4,1,1,0,0,1,2,E01004764
529680.0,180600.0,-0.132721,51.509402,1,2,1,1,2005-10-28,6,15:48:00,1,E09000033,3,4,6,30,3,2,3,4,0,5,1,1,1,0,0,1,1,E01004736
529350.0,178730.0,-0.138159,51.492672,1,2,1,1,2005-10-29,7,11:10:00,1,E09000033,3,202,6,30,7,2,4,324,0,5,1,1,1,0,0,1,1,E01004740
525070.0,182060.0,-0.198598,51.523562,1,2,2,1,2005-10-13,5,16:20:00,1,E09000033,3,404,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004755
525560.0,182270.0,-0.191464,51.52534,1,2,1,1,2005-09-22,5,18:00:00,1,E09000033,4,413,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004756
